,budget,popularity,runtime,spoken_languages,revenue,collectionYN,EnYN,DirectorRev
2707,19500000,4.683689,150.0,2,56000000,0,0,0.0
2708,8000000,6.6037479999999995,111.0,1,2033165,0,1,0.0
2709,0,7.031279,88.0,1,665450,0,1,0.0
2710,18000000,1.9751740000000002,94.0,1,19265302,0,1,0.0
2711,15000000,7.904371,103.0,3,123384128,0,1,26900126.0
2712,0,11.465634,101.0,1,60328000,0,1,108810950.0
2713,80000000,8.524847,128.0,2,266728738,0,1,225281427.0
2714,14000000,8.204894,103.0,1,21409028,0,1,0.0
2715,12500000,1.830829,118.0,1,3878993,0,1,0.0
2716,16800000,6.626077,97.0,1,51029361,0,1,26863342.0
2717,10500000,36.26051,93.0,2,25442939,0,1,35289800.0
2718,95000000,11.348096,136.0,1,250288523,1,1,145682818.0
2719,0,12.330898,114.0,3,1124445,0,1,33440016.0
2720,38000000,6.938921000000001,95.0,2,153518974,1,1,22156733.0
2721,10000000,3.8674720000000002,96.0,2,17297244,0,1,0.0
2722,60000000,14.336186999999999,130.0,1,90565421,0,1,111203845.0
2723,39000000,1.381022,106.0,1,6614280,0,1,0.0
2724,0,3.0631630000000003,116.0,1,28200,0,1,0.0
2725,75000000,12.949715,91.0,2,260696994,0,1,236851194.0
2726,0,7.08055,99.0,1,1625847,0,1,0.0
2727,40000000,6.447072,134.0,1,67347013,0,1,85359573.0
2728,15000000,2.587727,130.0,1,16810383,0,0,0.0
2729,0,12.796484,78.0,1,20300000,1,1,0.0
2730,40000000,9.802889,108.0,1,12303411,0,1,165959322.0
2731,0,8.817924,92.0,1,6483963,1,1,0.0
2732,0,3.3135239999999997,104.0,1,9190819,0,1,0.0
2733,0,4.720594999999999,111.0,1,5777916,0,1,0.0
2734,6000,5.283661,69.0,1,48482,0,1,381511451.0
2735,49300000,7.566053,137.0,1,24186232,0,0,0.0
2736,5400000,2.39989,130.0,1,6500000,0,0,0.0
2737,120000000,18.907948,117.0,4,461983149,1,1,411112192.0
2738,3062000,2.07741,143.0,4,25034000,1,0,23740750.0
2739,22000000,12.383755,191.0,2,77737889,0,1,30328911.0
2740,47000000,7.586577,96.0,1,102825796,0,1,77255220.0
2741,2000000,0.12184400000000001,107.0,1,1268793,0,1,0.0
2742,24000000,4.347608999999999,124.0,2,8434146,0,1,35027975.0
2743,5579750,2.2089060000000003,0.0,1,8927600,1,0,0.0
2744,130000000,12.854372999999999,124.0,3,457363168,1,1,206258574.0
2745,100000,1.731527,120.0,1,1000000,0,1,0.0
2746,8000000,3.034823,107.0,1,143451,0,1,0.0
2747,13000000,13.655752,102.0,1,54837234,0,1,71652238.0
2748,60000000,13.995044,110.0,3,176070171,0,1,173166405.0
2749,12500000,10.944654,120.0,4,23367586,0,1,29477940.0
2750,5200000,4.230046,118.0,4,14723313,0,0,0.0
2751,3512454,0.11006500000000001,95.0,1,115860,0,0,0.0
2752,1500000,6.407207,93.0,3,32000,0,1,0.0
2753,38000000,4.990506,118.0,1,17380126,0,1,46797128.0
2754,18000000,12.677592,160.0,4,51973029,0,1,0.0
2755,3000000,12.325947,95.0,1,18999718,1,1,0.0
2756,0,2.614074,126.0,1,21300000,0,1,0.0
2757,150000000,9.920223,131.0,1,205366737,0,1,263779772.0
2758,40000000,13.707888,141.0,3,165478348,0,1,293016811.0
2759,0,3.2166080000000004,96.0,1,6659377,0,1,0.0
2760,0,4.966657,82.0,2,331816,0,1,0.0
2761,0,4.969851,114.0,1,147315,0,0,0.0
2762,0,0.541397,94.0,2,202000,0,1,0.0
2763,23000000,10.337689,97.0,1,36642838,1,1,0.0
2764,2000000,8.999948,124.0,1,21750000,0,1,0.0
2765,0,12.050759,96.0,1,39946780,0,1,26863342.0
2766,25000000,24.535733,102.0,1,83080890,1,1,0.0
2767,35000000,10.169411,103.0,3,28128670,1,1,0.0
2768,0,3.095584,104.0,1,5794184,0,1,25823023.0
2769,2700000,7.5253820000000005,109.0,1,141000000,0,1,53430616.0
2770,0,1.5234459999999999,110.0,1,218626,0,1,0.0
2771,68000000,14.741992000000002,124.0,2,71069884,0,1,60003385.0
2772,0,5.8478449999999995,95.0,1,645186,0,1,0.0
2773,57000000,10.076222999999999,105.0,1,16991902,0,1,38924325.0
2774,45000000,11.075674000000001,117.0,1,178051587,1,1,82554281.0
2775,127500000,9.998415,82.0,1,354248063,0,1,182731820.0
2776,200000,0.560685,100.0,1,486937,0,1,0.0
2777,75000000,9.883727,137.0,1,152368585,0,1,130325538.0
2778,0,10.714779,95.0,1,21833,1,1,0.0
2779,16000000,16.770196,100.0,3,18928871,0,1,0.0
2780,4000000,19.348466000000002,93.0,1,16491080,1,1,63902793.0
2781,8000000,2.93818,106.0,1,589304,0,1,0.0
2782,21000000,10.234919,105.0,1,227799884,0,1,125400613.0
2783,0,6.892828999999999,87.0,1,49042224,0,1,53068232.0
2784,26000000,14.362544,89.0,1,8009329,0,1,0.0
2785,29000000,10.829116,110.0,1,48902953,0,1,26900126.0
2786,1365000,5.120036,110.0,1,2279000,0,1,0.0
2787,80000000,13.02369,114.0,1,78000586,1,1,52347239.0
2788,2800000,2.4860729999999998,135.0,1,2616503,1,0,0.0
2789,0,4.766826,94.0,4,2270658,0,1,0.0
2790,40000000,9.48515,105.0,2,29918745,0,1,45652998.0
2791,87000000,2.48875,131.0,1,351692268,1,1,135760172.0
2792,25000000,8.405395,122.0,2,10589102,0,1,0.0
2793,0,16.179384,123.0,1,57041866,0,1,97371973.0
2794,0,4.2354400000000005,109.0,1,1700000,0,1,0.0
2795,5000000,1.628629,107.0,1,13000000,0,1,0.0
2796,0,0.8030930000000001,75.0,1,2608000,1,1,0.0
2797,0,4.755758999999999,95.0,1,12520799,0,1,0.0
2798,8500000,9.292099,106.0,1,16209459,0,1,0.0
2799,0,5.673744,125.0,1,2402067,0,0,0.0
2800,5000000,6.188286,95.0,1,142817992,1,1,62827468.0
2801,0,5.325766000000001,90.0,2,41098065,0,1,0.0
2802,140000000,12.996474000000001,133.0,7,431971116,1,1,73648396.0
2803,0,5.397405,124.0,3,6263883,0,1,0.0
2804,32000000,11.428941,98.0,4,50907422,0,1,34537900.0
2805,16000000,15.15267,98.0,1,30857814,0,1,47771858.0
2806,75000000,7.515631,94.0,2,36754634,0,1,0.0
2807,12000000,11.354247,182.0,2,20000000,0,1,34391515.0
2808,64000000,4.140398,133.0,1,74608570,0,1,74855066.0
2809,22000000,10.225555,94.0,1,77112176,1,1,58218262.0
2810,90000000,10.81552,93.0,1,102000000,0,1,60003385.0
2811,25000000,8.309565,118.0,1,48418160,0,1,97371973.0
2812,130000000,16.624854,124.0,2,403170142,1,1,135760172.0
2813,9500000,7.778097,104.0,1,120000,0,1,0.0
2814,0,3.9371389999999997,111.0,1,102000000,0,1,34296114.0
2815,30000000,5.781667,106.0,1,6916869,0,1,21438154.0
2816,12000000,1.6754060000000002,108.0,3,117629,0,0,0.0
2817,38000000,13.217623000000001,79.0,1,28921264,0,1,63018529.0
2818,31500000,13.5963,153.0,4,89460381,0,1,41989560.0
2819,1000000,3.3158269999999996,128.0,1,37600000,0,1,0.0
2820,483103,0.205671,80.0,1,1027757,0,1,0.0
2821,0,0.185169,111.0,1,263635,0,1,22012716.0
2822,35000000,13.912531,83.0,1,25182929,0,1,164027929.0
2823,3000000,2.753674,96.0,3,6000000,0,0,0.0
2824,30000000,14.015739000000002,97.0,1,114908830,1,1,59587785.0
2825,13000000,10.564701,102.0,2,18704595,0,1,83689220.0
2826,25000000,10.542026,112.0,1,65663276,0,1,0.0
2827,8500000,6.03633,119.0,2,19125401,0,1,338681291.0
2828,60000000,10.411608,103.0,1,13395939,0,1,43225459.0
2829,17000000,12.50422,133.0,1,29536299,0,1,65511202.0
2830,0,3.1508990000000003,104.0,2,11949484,0,1,0.0
2831,60000000,7.337905999999999,103.0,1,35431113,0,1,46346133.0
2832,15000000,0.9008639999999999,85.0,1,22730842,0,1,18591675.0
2833,2300000,3.9594110000000002,145.0,2,4600000,0,0,0.0
2834,4600000,5.805666,117.0,1,1163967,0,1,0.0
2835,4000000,12.650546,94.0,1,125728258,1,1,21647528.0
2836,20000000,16.392712,132.0,1,57330873,0,1,0.0
2837,0,1.7182369999999998,129.0,1,44038000,0,0,0.0
2838,2500000,2.726061,99.0,2,589244,1,1,0.0
2839,40000000,11.366417,96.0,1,87840042,0,1,0.0
2840,2000000,9.333533000000001,134.0,1,7600000,1,1,0.0
2841,25000000,6.514132,95.0,2,2405420,1,1,0.0
2842,19800000,14.101101000000002,137.0,1,87754044,0,1,15931790.0
2843,25000000,9.805017,129.0,1,411006740,0,1,82396535.0
2844,20000000,4.414928,110.0,2,15379253,0,1,0.0
2845,0,4.154861,94.0,1,8685526,0,0,87735313.0
2846,0,3.868014,94.0,1,4122748,0,1,0.0
2847,20000000,5.871243,96.0,2,10442808,1,1,0.0
2848,45000000,11.618472,86.0,1,57881056,0,1,14409091.0
2849,16000000,4.372616000000001,96.0,1,15427192,0,1,0.0
2850,53000000,5.3962,102.0,1,29700000,0,1,21438154.0
2851,0,16.5293,119.0,1,1053788,0,1,10503410.0
2852,35000000,6.629999000000001,106.0,1,77477008,0,1,0.0
2853,300000,0.350207,144.0,1,2500000,0,0,0.0
2854,0,3.0691080000000004,97.0,1,93000,0,1,0.0
2855,500000,4.8938120000000005,85.0,1,376597,0,1,0.0
2856,35000000,5.660835,108.0,1,791830,0,1,0.0
2857,80000000,13.334952,117.0,3,116643346,1,1,69103464.0
2858,37665000,5.388535,113.0,2,14655628,0,1,59000604.0
2859,20000000,12.553403,84.0,2,16605763,0,1,0.0
2860,0,1.292125,90.0,1,858591,0,1,0.0
2861,0,0.9845149999999999,94.0,1,105656,0,0,0.0
2862,0,0.851599,75.0,2,100202,0,1,0.0
2863,0,1.56098,90.0,1,7240837,0,1,0.0
2864,13000000,4.7940879999999995,112.0,1,91038276,1,1,37478835.0
2865,1135654,3.878515,149.0,1,1213880,0,1,0.0
2866,60000000,14.092373,128.0,5,219417255,0,1,293016811.0
2867,0,7.438381,106.0,1,14715067,0,1,0.0
2868,0,9.85327,102.0,1,1596687,0,1,0.0
2869,0,3.727996,102.0,1,180590,0,0,0.0
2870,65000000,14.482345,120.0,1,89456761,0,1,52347239.0
2871,42000000,15.725542,90.0,1,171963386,0,1,76558656.0
2872,35000000,10.512108999999999,106.0,1,82087155,0,1,76252404.0
